epoch,accuracy,loss,val_accuracy,val_loss
0,0.5320000052452087,0.693230390548706,0.6163366436958313,0.6861705183982849
1,0.5879999995231628,0.6807120442390442,0.5631188154220581,0.6843346357345581
2,0.6629999876022339,0.6259975433349609,0.6497524976730347,0.626650869846344
3,0.7264999747276306,0.5620197653770447,0.6757425665855408,0.6220456957817078
4,0.7434999942779541,0.5222171545028687,0.6621286869049072,0.6555910706520081
5,0.7799999713897705,0.45878827571868896,0.6695544719696045,0.6429305672645569
6,0.8134999871253967,0.41380706429481506,0.6534653306007385,0.7430646419525146
7,0.8554999828338623,0.35333964228630066,0.6485148668289185,0.7952936291694641
8,0.8675000071525574,0.3194374442100525,0.6831682920455933,0.7576457858085632
