loss,accuracy,val_loss,val_accuracy
0.7782562971115112,0.7075666785240173,0.39766645431518555,0.8630208373069763
0.33394110202789307,0.8915666937828064,0.34631866216659546,0.8880208134651184
0.23887236416339874,0.9262666702270508,0.34684833884239197,0.890625
0.17780543863773346,0.9480999708175659,0.36848461627960205,0.8869791626930237
0.13366147875785828,0.962149977684021,0.39800408482551575,0.8817708492279053
